device_type,browser,operating_system,page_views,session_duration,age,abandoned_cart,user_category,marketing_target
1,3,1,7,281,23,1,1,1
1,0,0,4,77,23,1,1,1
0,3,1,6,197,23,1,1,1
2,1,2,8,26,23,1,1,1
0,1,1,6,132,23,1,1,1
1,0,1,5,193,27,0,1,1
0,2,0,8,278,27,0,1,1
2,1,0,4,167,27,0,1,1
0,2,1,10,235,27,0,1,1
2,3,3,3,64,27,0,1,1
1,1,1,8,294,27,0,1,1
2,0,4,6,273,27,0,1,1
0,0,1,8,194,54,0,0,1
2,3,1,6,49,54,0,0,1
1,0,1,5,71,54,0,0,1
0,0,4,5,198,54,0,0,1
1,3,1,9,68,54,0,0,1
2,3,2,7,281,54,0,0,1
0,2,4,9,266,54,0,0,1
1,1,3,6,216,54,0,0,1
1,2,2,7,162,54,0,0,1
0,0,3,10,218,54,0,0,1
2,2,3,9,147,54,0,0,1
1,3,1,3,288,54,0,0,1
0,0,4,3,248,54,0,0,1
0,0,2,10,31,54,0,0,1
0,3,4,9,23,54,0,0,1
0,3,2,8,56,55,0,1,1
0,3,2,6,199,55,0,1,1
1,2,1,7,31,55,0,1,1
0,0,4,6,61,55,0,1,1
2,3,1,4,241,55,0,1,1
0,2,1,6,77,55,0,1,1
1,2,4,3,41,55,0,1,1
1,3,4,7,46,20,0,1,1
2,3,2,5,52,20,0,1,1
1,3,4,4,134,20,0,1,1
1,3,2,9,52,20,0,1,1
1,2,3,3,167,20,0,1,1
1,1,4,3,104,20,0,1,1
1,1,4,3,262,20,0,1,1
1,0,1,8,230,20,0,1,1
1,0,1,8,291,20,0,1,1
1,2,3,9,77,20,0,1,1
1,0,2,9,294,20,0,1,1
0,3,2,8,230,20,0,1,1
0,2,2,10,269,20,0,1,1
0,3,0,7,31,20,0,1,1
0,1,0,5,115,20,0,1,1
1,3,0,9,134,66,1,1,1
1,2,0,9,224,66,1,1,1
0,1,2,9,182,66,1,1,1
2,2,2,7,176,66,1,1,1
1,2,2,7,48,66,1,1,1
0,2,4,6,208,66,1,1,1
1,2,0,6,183,66,1,1,1
0,2,0,9,30,66,1,1,1
1,0,2,9,98,66,1,1,1
1,3,1,3,92,66,1,1,1
2,1,4,10,145,66,1,1,1
0,2,2,3,250,66,1,1,1
2,0,2,6,195,23,0,2,1
2,1,4,4,62,23,0,2,1
2,1,1,10,258,23,0,2,1
1,2,3,3,150,23,0,2,1
2,0,0,10,83,23,0,2,1
1,3,0,5,62,23,0,2,1
1,0,2,8,179,23,0,2,1
1,0,3,7,299,23,0,2,1
0,3,3,3,94,23,0,2,1
2,1,0,7,166,23,0,2,1
1,1,3,5,90,53,0,0,1
1,2,0,8,279,53,0,0,1
0,1,4,5,96,53,0,0,1
0,3,2,6,22,53,0,0,1
1,3,4,9,138,53,0,0,1
0,3,4,9,48,53,0,0,1
1,2,2,6,160,53,0,0,1
0,2,3,5,298,53,0,0,1
2,2,3,7,215,53,0,0,1
0,0,3,6,62,53,0,0,1
0,3,0,8,291,53,0,0,1
0,3,0,6,136,53,0,0,1
1,3,1,3,191,40,1,1,1
2,0,1,6,185,40,1,1,1
0,0,2,5,215,40,1,1,1
1,2,1,3,93,40,1,1,1
2,2,0,9,39,40,1,1,1
2,0,3,9,76,40,1,1,1
0,3,4,9,203,40,1,1,1
0,0,1,7,228,58,1,2,3
1,3,4,3,237,58,1,2,3
1,0,2,3,187,58,1,2,3
2,2,4,10,40,58,1,2,3
0,3,0,10,76,58,1,2,3
2,3,0,3,267,58,1,2,3
2,2,3,4,197,58,1,2,3
1,0,3,9,194,58,1,2,3
1,2,2,8,225,58,1,2,3
1,2,2,7,193,58,1,2,3
2,3,2,7,244,58,1,2,3
0,0,0,4,155,53,0,1,1
1,3,3,8,157,53,0,1,1
1,3,0,3,45,53,0,1,1
2,0,4,5,215,53,0,1,1
2,3,4,3,109,53,0,1,1
1,3,3,8,136,53,0,1,1
0,3,4,5,270,53,0,1,1
1,3,3,7,232,53,0,1,1
1,3,0,9,158,53,0,1,1
0,1,3,4,175,53,0,1,1
0,0,3,6,178,38,0,2,1
1,2,3,6,36,38,0,2,1
2,0,3,5,281,38,0,2,1
1,1,3,7,120,38,0,2,1
2,2,4,5,61,38,0,2,1
0,1,2,9,148,38,0,2,1
2,1,3,5,256,38,0,2,1
1,0,2,10,42,38,0,2,1
1,0,3,6,275,38,0,2,1
1,0,0,6,165,38,0,2,1
2,2,3,3,126,56,0,2,1
1,1,4,8,97,56,0,2,1
2,1,1,8,137,56,0,2,1
2,1,4,9,214,56,0,2,1
0,2,0,10,271,56,0,2,1
0,0,1,4,188,56,0,2,1
1,2,0,9,23,24,0,1,1
1,3,4,7,265,24,0,1,1
2,0,3,6,295,24,0,1,1
0,3,2,9,56,24,0,1,1
2,2,3,9,158,24,0,1,1
1,1,3,9,257,24,0,1,1
0,3,3,10,200,24,0,1,1
2,3,4,4,58,24,0,1,1
0,3,0,6,25,24,0,1,1
2,3,1,5,96,24,0,1,1
2,2,3,3,98,24,0,1,1
0,2,3,7,194,40,0,2,1
2,2,1,7,79,40,0,2,1
1,3,2,3,153,40,0,2,1
2,3,3,4,88,40,0,2,1
0,2,4,10,86,40,0,2,1
2,3,3,6,130,40,0,2,1
1,2,3,5,58,54,0,1,1
2,3,4,5,284,54,0,1,1
2,1,4,5,128,54,0,1,1
1,1,4,3,300,54,0,1,1
1,2,4,7,227,54,0,1,1
0,3,3,5,178,54,0,1,1
1,3,0,5,90,54,0,1,1
2,1,0,4,213,54,0,1,1
0,1,1,5,179,54,0,1,1
0,1,4,5,148,54,0,1,1
0,0,4,6,195,54,0,1,1
2,1,3,10,32,19,1,1,1
0,3,1,7,233,19,1,1,1
0,2,2,3,165,19,1,1,1
0,2,4,5,198,19,1,1,1
2,0,4,10,264,19,1,1,1
0,1,4,3,47,19,1,1,1
1,0,0,9,117,19,1,1,1
1,2,1,10,43,55,1,0,1
2,0,0,7,72,55,1,0,1
0,0,1,5,199,55,1,0,1
1,2,2,5,34,55,1,0,1
1,3,4,10,266,55,1,0,1
0,3,1,8,126,55,1,0,1
2,3,3,5,176,21,1,1,1
2,1,1,5,56,21,1,1,1
2,1,3,3,109,21,1,1,1
0,0,1,5,292,21,1,1,1
2,3,2,3,119,21,1,1,1
0,1,1,3,177,21,1,1,1
2,3,2,7,207,21,1,1,1
2,0,3,4,53,21,1,1,1
1,1,1,3,57,21,1,1,1
0,1,0,10,276,21,1,1,1
1,1,0,6,275,21,1,1,1
0,0,0,6,56,34,1,0,1
1,1,0,6,79,34,1,0,1
0,0,4,8,164,34,1,0,1
2,2,1,7,51,34,1,0,1
0,0,1,4,234,34,1,0,1
2,1,4,3,30,34,1,0,1
2,1,4,7,70,34,1,0,1
2,1,2,7,185,34,1,0,1
0,2,0,6,167,34,1,0,1
0,3,2,7,203,34,1,0,1
2,3,1,6,300,34,1,0,1
0,2,3,10,252,34,1,0,1
2,0,1,9,34,34,1,0,1
2,0,0,5,44,33,0,2,1
0,2,3,6,235,33,0,2,1
1,2,4,6,43,33,0,2,1
2,1,3,10,197,33,0,2,1
1,2,3,9,267,33,0,2,1
2,3,4,3,161,33,0,2,1
2,3,2,9,257,33,0,2,1
2,2,3,6,67,33,0,2,1
0,3,2,9,67,33,0,2,1
2,0,0,4,215,67,1,2,1
0,3,3,3,180,67,1,2,1
0,1,0,10,220,67,1,2,1
2,1,1,10,299,67,1,2,1
0,1,3,4,287,67,1,2,1
1,1,4,9,185,67,1,2,1
2,2,4,8,150,67,1,2,1
0,0,2,7,77,67,1,2,1
2,0,4,4,49,67,1,2,1
1,0,2,6,166,67,1,2,1
0,1,1,8,167,67,1,2,1
2,0,3,8,86,67,1,2,1
0,2,4,9,145,19,1,2,3
0,2,4,3,217,19,1,2,3
1,3,3,8,110,19,1,2,3
0,2,1,7,132,19,1,2,3
1,3,1,3,203,19,1,2,3
0,1,2,5,296,19,1,2,3
0,1,4,9,285,19,1,2,3
1,3,0,10,128,19,1,2,3
0,3,0,10,241,56,0,1,1
0,1,0,8,253,56,0,1,1
2,2,0,6,50,56,0,1,1
1,1,0,6,268,56,0,1,1
1,0,3,6,235,56,0,1,1
2,2,2,10,62,56,0,1,1
2,0,1,3,205,56,0,1,1
0,1,3,10,295,56,0,1,1
1,3,3,8,171,56,0,1,1
0,3,4,10,182,56,0,1,1
1,0,4,9,131,56,0,1,1
0,1,2,10,238,56,0,1,1
0,1,1,3,227,56,0,1,1
1,0,2,3,217,56,0,1,1
0,0,2,4,77,56,0,1,1
0,1,4,6,221,45,1,2,1
0,2,1,10,70,45,1,2,1
1,1,0,8,202,45,1,2,1
2,1,4,8,285,45,1,2,1
0,3,2,4,108,45,1,2,1
1,2,0,4,289,45,1,2,1
0,1,3,6,25,45,1,2,1
2,1,4,3,40,45,1,2,1
1,1,2,7,295,45,1,2,1
1,2,4,6,202,45,1,2,1
1,3,2,7,159,45,1,2,1
0,3,3,3,76,45,1,2,1
1,2,0,6,91,45,1,2,1
1,1,3,8,298,45,1,2,1
0,2,0,7,260,46,1,0,1
2,0,1,5,275,46,1,0,1
0,2,0,6,47,46,1,0,1
2,0,2,3,177,46,1,0,1
1,0,1,8,103,46,1,0,1
1,3,3,7,154,46,1,0,1
1,0,3,3,187,46,1,0,1
1,1,4,4,251,46,1,0,1
1,1,1,8,48,46,1,0,1
1,0,2,10,35,46,1,0,1
1,0,4,3,190,46,1,0,1
1,2,3,7,185,46,1,0,1
0,0,0,10,175,34,1,0,1
2,2,3,5,133,34,1,0,1
1,0,1,7,47,34,1,0,1
1,1,2,4,192,34,1,0,1
2,0,4,6,278,34,1,0,1
1,3,1,10,70,34,1,0,1
0,2,4,8,49,34,1,0,1
0,1,2,10,292,34,1,0,1
1,1,2,4,81,34,1,0,1
1,1,2,7,209,34,1,0,1
2,1,3,8,156,34,1,0,1
1,0,0,7,228,34,1,0,1
1,0,1,6,203,69,1,0,1
1,2,0,10,159,69,1,0,1
1,2,4,7,31,69,1,0,1
1,2,1,10,242,69,1,0,1
2,0,2,7,260,69,1,0,1
2,3,2,3,197,69,1,0,1
2,3,4,5,191,69,1,0,1
2,1,1,7,89,69,1,0,1
2,1,1,5,229,69,1,0,1
2,3,1,4,280,69,1,0,1
2,1,3,8,291,69,1,0,1
1,0,0,9,272,69,1,0,1
2,2,0,6,21,69,1,0,1
2,1,2,5,241,69,1,0,1
2,1,2,3,111,64,1,2,1
1,2,2,7,53,64,1,2,1
2,1,4,5,227,64,1,2,1
1,3,0,5,264,64,1,2,1
2,2,3,8,282,64,1,2,1
1,1,4,8,33,26,1,0,1
0,1,3,3,129,26,1,0,1
2,2,1,10,121,26,1,0,1
2,0,3,6,222,26,1,0,1
2,0,0,7,215,26,1,0,1
0,2,1,9,297,26,1,0,1
2,2,1,3,283,26,1,0,1
0,1,3,10,282,26,1,0,1
1,3,3,10,105,26,1,0,1
0,0,1,6,215,26,1,0,1
2,3,0,9,197,26,1,0,1
2,2,1,4,282,26,1,0,1
1,3,4,10,58,26,1,0,1
0,2,4,8,40,26,1,0,1
0,1,4,8,72,27,0,0,1
1,1,3,10,124,27,0,0,1
1,0,1,5,164,27,0,0,1
0,3,1,9,64,27,0,0,1
1,0,1,5,221,27,0,0,1
0,1,2,4,269,27,0,0,1
1,0,4,4,225,27,0,0,1
2,1,1,7,177,27,0,0,1
1,2,0,5,53,27,0,0,1
1,0,4,3,142,27,0,0,1
1,2,2,5,156,27,0,0,1
0,2,3,9,165,27,0,0,1
2,1,0,9,281,28,1,0,1
1,0,1,6,212,28,1,0,1
0,0,1,7,299,28,1,0,1
1,0,1,3,35,28,1,0,1
0,0,3,9,188,28,1,0,1
2,2,2,5,54,28,1,0,1
1,0,1,8,83,28,1,0,1
1,0,3,4,191,28,1,0,1
0,1,4,9,267,28,1,0,1
1,2,4,8,234,28,1,0,1
1,0,0,10,139,28,1,0,1
0,2,3,7,258,18,0,0,2
1,0,2,10,254,18,0,0,2
1,3,2,9,198,18,0,0,2
1,0,2,5,159,18,0,0,2
1,1,0,4,163,18,0,0,2
0,1,2,4,283,18,0,0,2
1,0,0,10,246,42,1,2,1
0,2,3,3,200,42,1,2,1
2,1,4,4,144,42,1,2,1
2,2,4,3,159,42,1,2,1
0,0,0,9,208,42,1,2,1
0,0,2,3,72,42,1,2,1
0,2,3,3,58,42,1,2,1
1,1,0,3,259,42,1,2,1
2,1,3,3,218,42,1,2,1
0,2,3,8,155,42,1,2,1
2,2,0,9,52,42,1,2,1
2,0,4,3,91,57,1,0,3
1,2,2,4,70,57,1,0,3
1,0,4,6,79,57,1,0,3
2,2,2,8,251,57,1,0,3
2,3,0,9,174,57,1,0,3
0,2,3,10,193,57,1,0,3
2,0,1,5,137,63,1,2,1
2,2,1,5,138,63,1,2,1
0,3,1,10,42,63,1,2,1
2,3,4,4,83,63,1,2,1
1,2,3,9,30,63,1,2,1
0,0,3,4,81,63,1,2,1
0,3,0,8,65,63,1,2,1
1,3,1,3,222,63,1,2,1
0,1,3,6,153,63,1,2,1
1,0,4,3,41,63,1,2,1
2,3,3,10,226,67,1,0,1
2,2,2,9,149,67,1,0,1
0,3,0,9,55,67,1,0,1
2,3,1,9,288,67,1,0,1
0,1,2,3,107,67,1,0,1
0,0,0,8,224,67,1,0,1
2,0,1,10,142,67,1,0,1
0,2,0,7,293,67,1,0,1
1,1,4,3,30,67,1,0,1
1,1,2,4,33,67,1,0,1
0,1,3,10,200,67,1,0,1
2,3,3,8,252,49,1,1,1
2,0,0,4,48,49,1,1,1
0,3,4,9,183,49,1,1,1
1,1,2,6,81,49,1,1,1
0,3,2,9,196,49,1,1,1
1,1,2,8,124,49,1,1,1
1,3,3,4,166,49,1,1,1
1,3,1,8,160,55,0,0,1
1,1,2,10,290,55,0,0,1
1,0,0,9,22,55,0,0,1
2,2,0,8,192,55,0,0,1
0,3,3,8,25,55,0,0,1
1,1,4,4,92,55,0,0,1
2,3,4,6,49,55,0,0,1
1,2,2,5,300,55,0,0,1
0,0,2,9,181,29,1,2,1
2,0,3,5,40,29,1,2,1
2,1,3,6,138,29,1,2,1
2,1,4,8,93,29,1,2,1
2,0,1,3,96,29,1,2,1
1,2,0,4,282,29,1,2,1
2,0,4,9,252,29,1,2,1
2,3,0,7,51,29,1,2,1
2,0,0,8,151,29,1,2,1
2,3,1,5,40,68,1,0,1
1,2,3,5,170,68,1,0,1
2,1,0,7,241,68,1,0,1
2,3,1,7,129,68,1,0,1
2,3,4,4,187,68,1,0,1
1,1,2,6,145,68,1,0,1
0,1,4,3,137,68,1,0,1
1,3,2,8,284,68,1,0,1
0,2,0,8,277,68,1,0,1
0,3,1,3,46,68,1,0,1
1,3,0,6,229,68,1,0,1
0,1,2,9,82,68,1,0,1
0,1,1,6,199,68,1,0,1
0,0,0,9,211,68,1,0,1
2,3,1,4,106,68,1,0,1
1,3,1,10,35,45,0,2,1
0,3,4,5,132,45,0,2,1
2,0,4,8,133,45,0,2,1
1,2,4,10,252,45,0,2,1
2,3,4,4,106,45,0,2,1
2,1,2,8,179,45,0,2,1
2,1,3,8,83,45,0,2,1
2,1,2,7,225,45,0,2,1
2,3,2,5,26,45,0,2,1
0,2,4,8,216,58,1,1,3
0,0,4,4,297,58,1,1,3
0,2,0,6,289,58,1,1,3
2,0,1,10,290,58,1,1,3
1,2,3,5,101,58,1,1,3
2,0,3,7,213,58,1,1,3
1,3,4,7,217,21,0,0,1
2,3,1,8,210,21,0,0,1
2,1,2,10,192,21,0,0,1
2,1,2,8,104,21,0,0,1
0,2,4,7,133,21,0,0,1
1,3,0,3,147,25,1,2,1
2,1,3,3,222,25,1,2,1
1,1,0,3,121,25,1,2,1
2,3,2,5,77,25,1,2,1
1,3,2,8,190,25,1,2,1
0,2,3,5,51,25,1,2,1
2,0,3,4,269,25,1,2,1
0,1,2,10,153,25,1,2,1
1,2,3,9,277,25,1,2,1
2,3,0,10,171,25,1,2,1
0,3,1,5,152,25,1,2,1
2,2,3,9,176,25,1,2,1
2,3,0,8,280,25,1,2,1
1,3,1,9,117,27,1,2,3
1,1,0,10,251,27,1,2,3
1,1,0,9,280,27,1,2,3
1,3,4,9,289,27,1,2,3
2,0,0,4,211,27,1,2,3
0,1,2,3,256,30,1,1,3
1,3,1,10,291,30,1,1,3
0,1,3,10,281,30,1,1,3
0,3,0,7,44,30,1,1,3
2,1,3,8,197,30,1,1,3
0,3,1,8,232,30,1,1,3
2,0,4,5,161,30,1,1,3
1,3,3,9,126,30,1,1,3
2,1,4,10,252,30,1,1,3
2,0,0,6,291,30,1,1,3
1,3,2,4,297,30,1,1,3
1,0,4,9,62,30,1,1,3
2,2,1,10,100,30,1,1,3
1,1,0,4,245,30,1,1,3
2,1,4,7,125,23,1,0,1
0,0,3,4,171,23,1,0,1
1,1,1,4,278,23,1,0,1
1,0,3,7,296,23,1,0,1
1,0,0,6,35,23,1,0,1
1,1,3,9,87,23,1,0,1
0,3,3,9,217,22,0,0,1
0,0,1,9,85,22,0,0,1
1,1,0,5,38,22,0,0,1
1,1,1,9,258,22,0,0,1
2,3,2,4,136,22,0,0,1
2,1,0,9,169,22,0,0,1
2,2,4,5,225,22,0,0,1
1,3,1,8,281,22,0,0,1
0,3,3,3,287,22,0,0,1
0,2,3,10,214,22,0,0,1
2,2,4,4,167,22,0,0,1
0,2,0,9,187,64,0,1,1
1,1,4,5,278,64,0,1,1
1,0,0,8,104,64,0,1,1
0,3,1,3,64,64,0,1,1
0,2,2,7,291,64,0,1,1
0,1,0,10,27,23,1,2,1
2,1,3,4,66,23,1,2,1
1,1,3,6,43,23,1,2,1
1,3,3,5,219,23,1,2,1
0,1,3,3,206,23,1,2,1
1,1,4,6,212,23,1,2,1
0,0,3,3,291,23,1,2,1
0,1,0,8,206,23,1,2,1
1,3,2,10,145,23,1,2,1
0,1,3,7,146,23,1,2,1
2,1,4,8,233,23,1,2,1
1,3,4,10,186,23,1,2,1
1,2,1,10,64,23,1,2,1
1,3,4,4,138,23,1,2,1
1,3,2,8,90,23,1,2,1
1,0,2,6,281,66,1,1,1
2,0,1,10,158,66,1,1,1
0,2,0,10,20,66,1,1,1
0,3,1,10,278,66,1,1,1
2,1,4,8,90,66,1,1,1
2,3,2,7,285,66,1,1,1
0,3,4,5,26,66,1,1,1
2,3,0,9,151,66,1,1,1
0,0,1,5,71,66,1,1,1
2,0,2,9,221,31,0,0,1
2,1,0,9,143,31,0,0,1
0,3,3,7,20,31,0,0,1
2,0,0,5,242,31,0,0,1
2,3,4,6,104,31,0,0,1
0,0,1,6,75,31,0,0,1
1,0,1,7,148,31,0,0,1
0,1,4,3,105,31,0,0,1
1,0,1,7,200,31,0,0,1
1,0,3,5,227,31,0,0,1
1,3,3,8,215,31,0,0,1
2,0,4,10,157,31,0,0,1
2,0,1,9,188,31,0,0,1
2,1,4,9,130,70,0,1,1
1,3,1,10,288,70,0,1,1
1,3,0,5,233,70,0,1,1
2,2,1,5,174,70,0,1,1
1,1,1,5,208,70,0,1,1
2,0,2,10,250,70,0,1,1
1,1,0,4,173,33,0,0,2
0,1,4,10,294,33,0,0,2
0,0,2,3,228,33,0,0,2
0,1,2,6,94,33,0,0,2
2,2,4,7,209,33,0,0,2
1,2,1,3,236,33,0,0,2
2,0,0,6,187,33,0,0,2
1,3,1,7,192,56,0,2,1
0,0,3,9,263,56,0,2,1
0,2,3,3,247,56,0,2,1
1,2,4,7,88,56,0,2,1
2,0,3,6,254,56,0,2,1
2,1,1,4,179,56,0,2,1
2,0,3,7,67,56,0,2,1
2,0,1,10,96,56,0,2,1
0,1,2,7,73,56,0,2,1
1,0,1,8,96,56,0,2,1
2,2,4,8,55,56,0,2,1
0,2,2,5,112,56,0,2,1
0,1,3,8,289,56,0,2,1
0,0,0,3,60,54,0,1,1
2,2,3,6,230,54,0,1,1
1,0,2,6,102,54,0,1,1
2,2,0,8,202,54,0,1,1
2,0,0,10,75,54,0,1,1
1,0,2,4,71,54,0,1,1
0,2,2,8,28,54,0,1,1
2,1,2,3,297,54,0,1,1
2,1,2,3,70,54,0,1,1
2,2,0,3,235,54,0,1,1
0,0,4,9,92,54,0,1,1
2,1,2,6,251,42,1,0,3
0,3,4,7,228,42,1,0,3
2,3,3,8,281,42,1,0,3
0,2,0,8,285,42,1,0,3
2,0,4,9,164,42,1,0,3
1,3,1,5,132,42,1,0,3
2,0,3,3,173,42,1,0,3
1,2,4,8,50,42,1,0,3
0,0,3,5,286,42,1,0,3
1,2,2,8,226,42,1,0,3
1,1,0,7,110,42,1,0,3
1,0,1,9,127,18,0,0,1
1,0,1,8,93,18,0,0,1
1,3,0,6,192,18,0,0,1
2,1,2,4,238,18,0,0,1
2,2,1,6,264,18,0,0,1
0,1,1,5,196,18,0,0,1
0,0,3,8,80,35,1,1,1
2,3,0,3,50,35,1,1,1
1,0,1,8,206,35,1,1,1
1,1,0,4,249,35,1,1,1
2,2,1,6,181,35,1,1,1
1,1,0,5,209,35,1,1,1
1,0,2,5,21,35,1,1,1
2,3,0,9,292,19,0,2,1
1,2,3,5,181,19,0,2,1
1,2,3,8,218,19,0,2,1
1,0,0,5,162,19,0,2,1
1,0,0,9,200,19,0,2,1
0,2,3,8,84,19,0,2,1
2,2,2,6,32,19,0,2,1
0,2,1,3,152,19,0,2,1
0,3,1,9,53,35,0,2,2
2,0,2,8,273,35,0,2,2
2,3,4,6,51,35,0,2,2
2,3,2,7,296,35,0,2,2
0,3,4,10,226,35,0,2,2
1,1,4,10,124,35,0,2,2
1,3,1,9,172,35,0,2,2
2,3,1,6,275,21,0,1,3
2,2,3,4,171,21,0,1,3
2,1,0,4,100,21,0,1,3
2,1,3,7,267,21,0,1,3
1,1,3,10,211,21,0,1,3
1,1,0,8,285,21,0,1,3
1,1,1,7,153,21,0,1,3
1,0,2,6,184,21,0,1,3
0,3,4,4,246,21,0,1,3
0,2,3,5,293,21,0,1,3
0,2,4,10,126,21,0,1,3
0,0,2,9,246,21,0,1,3
1,0,3,3,120,21,0,1,3
1,1,2,9,158,21,0,1,3
1,0,1,9,267,21,0,1,3
0,2,3,5,192,27,1,2,2
2,1,0,3,112,27,1,2,2
1,3,4,7,231,27,1,2,2
0,0,0,5,55,27,1,2,2
0,2,4,6,55,27,1,2,2
2,3,0,9,246,27,1,2,2
1,1,3,9,265,27,1,2,2
2,2,1,4,95,27,1,2,2
2,2,0,10,169,27,1,2,2
2,1,2,6,57,27,1,2,2
1,2,1,6,189,27,1,2,2
2,2,3,4,139,27,1,2,2
2,2,1,5,99,27,1,2,2
0,0,4,9,283,27,1,2,2
2,2,3,4,54,27,1,2,2
1,2,1,6,208,39,0,2,1
0,3,3,7,105,39,0,2,1
1,3,1,5,275,39,0,2,1
0,1,0,8,119,39,0,2,1
0,0,1,5,136,39,0,2,1
0,0,4,3,21,39,0,2,1
1,2,0,3,279,39,0,2,1
2,3,2,4,123,54,0,1,1
1,1,3,10,260,54,0,1,1
0,2,1,10,96,54,0,1,1
0,2,0,8,247,54,0,1,1
1,3,1,7,269,54,0,1,1
1,0,1,6,202,54,0,1,1
0,0,4,3,198,54,0,1,1
0,2,1,7,185,54,0,1,1
2,1,3,6,28,54,0,1,1
2,3,2,10,176,51,1,1,1
0,0,1,8,255,51,1,1,1
0,2,3,3,274,51,1,1,1
0,3,1,8,208,51,1,1,1
2,3,2,6,81,51,1,1,1
0,0,4,7,150,51,1,1,1
0,1,3,9,105,51,1,1,1
1,2,2,4,60,51,1,1,1
1,1,3,9,122,51,1,1,1
1,0,0,4,162,44,1,0,1
1,3,1,3,152,44,1,0,1
2,1,2,10,155,44,1,0,1
2,0,3,4,178,44,1,0,1
0,3,2,6,190,44,1,0,1
0,1,3,7,29,44,1,0,1
2,0,2,8,203,44,1,0,1
2,1,2,8,69,44,1,0,1
1,3,0,9,144,44,1,0,1
0,2,3,6,147,44,1,0,1
2,0,3,3,223,44,1,0,1
0,1,3,9,292,44,1,0,1
1,3,1,6,136,27,1,1,1
2,2,3,4,201,27,1,1,1
2,0,4,5,225,27,1,1,1
1,0,4,9,164,27,1,1,1
2,3,2,8,113,27,1,1,1
2,1,0,6,267,27,1,1,1
2,3,1,9,233,27,1,1,1
0,2,2,10,237,27,1,1,1
2,1,3,10,251,27,1,1,1
1,1,0,8,128,27,1,1,1
1,3,4,9,104,27,1,1,1
0,0,2,3,183,27,1,1,1
1,0,2,8,123,27,1,1,1
1,1,2,7,246,27,1,1,1
1,2,3,5,297,47,1,1,1
2,3,3,5,192,47,1,1,1
2,1,4,10,59,47,1,1,1
0,1,0,4,294,47,1,1,1
2,0,0,10,175,47,1,1,1
0,1,3,4,206,47,1,1,1
1,1,0,4,155,47,1,1,1
1,0,3,9,221,47,1,1,1
2,3,0,4,156,47,1,1,1
0,0,1,8,294,47,1,1,1
1,2,4,9,214,47,1,1,1
1,0,1,5,284,47,1,1,1
1,1,1,10,287,47,1,1,1
0,0,2,9,32,47,1,1,1
2,0,4,10,106,46,0,2,1
1,1,1,5,207,46,0,2,1
2,2,4,7,21,46,0,2,1
1,1,3,3,64,46,0,2,1
0,3,3,3,42,46,0,2,1
2,3,3,6,295,46,0,2,1
1,2,4,8,246,46,0,2,1
2,2,1,5,142,40,1,1,1
2,1,0,8,156,40,1,1,1
2,0,1,9,107,40,1,1,1
0,3,2,8,193,40,1,1,1
0,1,1,5,133,40,1,1,1
0,1,2,3,27,40,1,1,1
1,1,1,4,127,65,1,0,1
2,3,1,7,81,65,1,0,1
1,0,4,10,256,65,1,0,1
0,2,0,7,291,65,1,0,1
0,1,3,10,106,65,1,0,1
1,3,0,8,139,65,1,0,1
0,0,2,6,49,65,1,0,1
1,1,4,3,89,65,1,0,1
1,2,4,8,212,65,1,0,1
0,2,2,9,100,65,1,0,1
1,2,1,4,152,65,1,0,1
0,2,4,5,164,65,1,0,1
2,3,1,10,72,65,1,0,1
1,1,4,4,96,50,1,2,2
1,3,2,7,252,50,1,2,2
2,1,4,4,155,50,1,2,2
0,3,3,3,61,50,1,2,2
1,1,4,3,296,50,1,2,2
1,1,3,3,212,50,1,2,2
2,1,1,5,105,38,0,2,2
0,0,1,4,102,38,0,2,2
1,3,4,3,112,38,0,2,2
2,1,4,9,294,38,0,2,2
1,0,0,6,295,38,0,2,2
1,3,0,3,234,38,0,2,2
0,3,3,10,270,38,0,2,2
1,1,2,6,236,38,0,2,2
0,1,3,10,183,38,0,2,2
0,3,0,3,155,38,0,2,2
0,0,3,10,60,38,0,2,2
1,3,2,10,74,38,0,2,2
0,1,2,5,86,62,0,0,2
0,3,0,7,255,62,0,0,2
2,3,4,4,41,62,0,0,2
1,3,1,7,271,62,0,0,2
1,3,1,8,191,62,0,0,2
2,2,2,3,118,62,0,0,2
1,2,0,7,240,62,0,0,2
1,2,2,8,85,62,0,0,2
1,2,2,7,37,36,1,0,2
2,0,3,10,282,36,1,0,2
2,0,0,5,288,36,1,0,2
0,3,1,5,234,36,1,0,2
1,2,4,4,138,36,1,0,2
1,2,3,9,292,36,1,0,2
2,1,1,4,87,36,1,0,2
0,3,4,4,61,36,1,0,2
2,3,0,4,221,47,1,2,2
2,0,4,7,45,47,1,2,2
0,3,4,4,214,47,1,2,2
0,3,0,6,43,47,1,2,2
1,1,0,8,185,47,1,2,2
2,3,3,10,249,45,0,1,2
0,3,0,7,76,45,0,1,2
2,2,0,8,155,45,0,1,2
2,3,1,9,146,45,0,1,2
1,2,2,10,260,45,0,1,2
1,0,3,7,145,45,0,1,2
0,2,3,3,126,45,0,1,2
1,0,1,5,120,45,0,1,2
2,3,1,4,201,45,0,1,2
1,0,2,9,84,45,0,1,2
0,2,0,9,176,45,0,1,2
2,3,0,4,85,46,0,0,2
1,3,0,10,233,46,0,0,2
1,1,1,7,249,46,0,0,2
1,3,1,6,285,46,0,0,2
